page_url,property_type,price,location,locality,baths,area_marla,purpose,bedrooms
https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_flat_is_available_for_rent-14034325-9063-4.html,Flat,220000,Karakoram Diplomatic Enclave,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",2,9.1,For Rent,2
https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_block_e_house_for_sale_in_sabzazar_scheme_block_e-9363825-4168-1.html,House,21000000,Sabzazar Scheme,"Sabzazar Scheme, Lahore, Punjab",5,10.0,For Sale,5
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_flat_is_available_for_sale-15571094-11231-1.html,Flat,9000000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,5.3,For Sale,3
https://www.zameen.com/Property/g_11_g_11_3_the_best_apartment_for_living_purpose-17296453-3332-4.html,Flat,25000,G-11,"G-11, Islamabad, Islamabad Capital",2,3.1,For Rent,2
https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_3_bed_proper_corner_apartment_in_warda_hamna_residencia_2-10570492-9613-1.html,Flat,21000000,G-11,"G-11, Islamabad, Islamabad Capital",3,9.6,For Sale,3
https://www.zameen.com/Property/islamabad_f_7_beautiful_house_with_basement_for_rent_in_f7-16297759-165-4.html,House,450000,F-7,"F-7, Islamabad, Islamabad Capital",8,26.0,For Rent,8
https://www.zameen.com/Property/tech_town__tnt_colony__tech_town_block_f_house_is_available_for_sale-16296670-12555-1.html,House,22500000,Satiana Road,"Satiana Road, Faisalabad, Punjab",0,20.0,For Sale,0
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_15_ground_floor_2_bed_d_d_for_sale-14375405-6699-1.html,Lower Portion,6800000,Federal B Area,"Federal B Area, Karachi, Sindh",3,4.8,For Sale,2
https://www.zameen.com/Property/sindh_industrial_trading_estate__site__metroville_house_for_sale-11031561-7263-1.html,House,18000000,Sindh Industrial Trading Estate (SITE),"Sindh Industrial Trading Estate (SITE), Karachi, Sindh",8,4.8,For Sale,7
https://www.zameen.com/Property/askari_5_askari_5_sector_h_brigadier_house_is_available_for_sale-15028630-12243-1.html,House,60500000,Cantt,"Cantt, Karachi, Sindh",5,17.1,For Sale,5
https://www.zameen.com/Property/g_13_g_13_1_house_is_available_for_sale-17089163-3337-1.html,House,19000000,G-13,"G-13, Islamabad, Islamabad Capital",0,4.4,For Sale,0
https://www.zameen.com/Property/f_10_f_10_4_the_best_house_for_living_purpose-17004406-3279-4.html,House,160000,F-10,"F-10, Islamabad, Islamabad Capital",6,20.0,For Rent,6
https://www.zameen.com/Property/lahore_samanabad_double_storey_house_is_available_for_sale-17386013-377-1.html,House,11000000,Samanabad,"Samanabad, Lahore, Punjab",0,4.0,For Sale,5
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_5_flat_is_available_for_rent_at_bahria_town_phase_8_awami_villas_5-17415533-8330-4.html,Flat,15500,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,5.0,For Rent,2
https://www.zameen.com/Property/i_10_i_10_2_house_available_for_sale-12034854-3421-1.html,House,13000000,I-10,"I-10, Islamabad, Islamabad Capital",0,6.0,For Sale,0
https://www.zameen.com/Property/rawalpindi_capital_smart_city_5_marla_abbey_villas_for_sale_in_capital_smart_city_on_easy_installment-16680435-11891-1.html,House,913000,Capital Smart City,"Capital Smart City, Rawalpindi, Punjab",0,5.0,For Sale,3
https://www.zameen.com/Property/lahore_pia_main_boulevard_girls_hostel_ground_floor_prime_location_room_available_for_rent-17361102-9373-4.html,Room,16000,PIA Main Boulevard,"PIA Main Boulevard, Lahore, Punjab",1,2.0,For Rent,1
https://www.zameen.com/Property/smchs_sindhi_muslim_society_sindhi_muslim_society_block_a_luxury_apartment_for_sale-7543912-6953-1.html,Flat,25500000,Jamshed Town,"Jamshed Town, Karachi, Sindh",4,6.7,For Sale,3
https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_4_the_best_house_for_living_purpose-17162400-4508-1.html,House,4600000,Al Rehman Garden,"Al Rehman Garden, Lahore, Punjab",3,2.0,For Sale,3
https://www.zameen.com/Property/karachi_federal_b_area_house_for_sale-12219308-12-1.html,House,55000000,Federal B Area,"Federal B Area, Karachi, Sindh",6,16.0,For Sale,6
https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_block_b1_20_marla_double_story_house_is_available_for_sale-16723855-3943-1.html,House,37500000,Johar Town,"Johar Town, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/lahore_bor_board_of_revenue_housing_society_8_marla_well_maintained_house_is_available_for_rent-17418187-756-4.html,House,70000,BOR - Board of Revenue Housing Society,"BOR - Board of Revenue Housing Society, Lahore, Punjab",4,8.0,For Rent,4
https://www.zameen.com/Property/lahore_raiwind_road_3_marla_house_single_storey_available_for_rent_near_superior_university-14539399-128-4.html,House,12000,Raiwind Road,"Raiwind Road, Lahore, Punjab",2,3.0,For Rent,2
https://www.zameen.com/Property/gulistan_e_jauhar_sindh_baloch_housing_society_200_sq_yard_single_storey_bungalow_for_sale-8021366-6848-1.html,House,23000000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_the_best_house_for_living_purpose-17166430-10020-1.html,House,13000000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/lahore_lahore_medical_housing_society_a_beautifully_built_house_at_good_location-16541464-4359-4.html,House,35000,Lahore Medical Housing Society,"Lahore Medical Housing Society, Lahore, Punjab",3,5.0,For Rent,3
https://www.zameen.com/Property/malir_link_to_super_highway_cantt_view_lodges_5_rooms_apartment_tulip_type_a1-9028992-10924-1.html,Flat,6000000,Malir Link To Super Highway,"Malir Link To Super Highway, Karachi, Sindh",0,5.3,For Sale,0
https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_house_at_good_location-16763314-160-4.html,House,95000,D-12,"D-12, Islamabad, Islamabad Capital",0,8.0,For Rent,0
https://www.zameen.com/Property/islamabad_pwd_housing_scheme_pwd_housing_scheme_society_situated_on_islamabad_express_highway_3070_brand_new_double_unit_home_for_sale-17155348-424-1.html,House,16000000,PWD Housing Scheme,"PWD Housing Scheme, Islamabad, Islamabad Capital",7,9.0,For Sale,6
https://www.zameen.com/Property/north_karachi_north_karachi_sector_11b_single_storey_house_is_available_for_sale-16810672-7185-1.html,House,21000000,North Karachi,"North Karachi, Karachi, Sindh",0,9.6,For Sale,3
https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_h_original_pic_spanish_bungalow_near_h_park_top_location_urgent_sale_on_cost_price-16341195-1617-1.html,House,59500000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/karachi_shaheed_millat_road_kings_luxury_apartments_4th_floor_flat_available_for_sale-16994640-413-1.html,Flat,30000000,Shaheed Millat Road,"Shaheed Millat Road, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/g_10_g_10_4_g10_4__neat_and_clean_upper_portion_for_rent_25x60-15405419-3327-4.html,Upper Portion,45000,G-10,"G-10, Islamabad, Islamabad Capital",2,6.6,For Rent,2
https://www.zameen.com/Property/faisalabad_saeed_colony_room_is_available_for_rent-14999032-582-4.html,Room,12000,Saeed Colony,"Saeed Colony, Faisalabad, Punjab",0,0.9,For Rent,0
https://www.zameen.com/Property/karachi_scheme_33_saadi_town_bungalow_for_sale-13539421-495-1.html,House,11500000,Scheme 33,"Scheme 33, Karachi, Sindh",0,4.8,For Sale,0
https://www.zameen.com/Property/gadap_town_gulshan_e_maymar_house_for_sale_at_sector_z_6-17321854-680-1.html,House,16000000,Gadap Town,"Gadap Town, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/state_life_housing_phase_1_state_life_phase_1_block_b_10_marla_brand_new_designer_house_for_sale_near_main_park-15993666-4192-1.html,House,23000000,State Life Housing Society,"State Life Housing Society, Lahore, Punjab",6,10.0,For Sale,5
https://www.zameen.com/Property/satellite_town_satellite_town_block_f_double_storey_house_is_available_for_sale-16020993-10240-1.html,House,35000000,Satellite Town,"Satellite Town, Rawalpindi, Punjab",0,10.0,For Sale,0
https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_portion_is_available_for_rent-17296786-438-4.html,Upper Portion,26000,Gulraiz Housing Scheme,"Gulraiz Housing Scheme, Rawalpindi, Punjab",0,10.0,For Rent,3
https://www.zameen.com/Property/lahore_immad_garden_housing_scheme_single_storey_house_is_available_for_sale-17290967-8879-1.html,House,3700000,Immad Garden Housing Scheme,"Immad Garden Housing Scheme, Lahore, Punjab",1,4.0,For Sale,1
https://www.zameen.com/Property/al_rehman_garden_phase_2_al_rehman_phase_2_block_a_furnished_house_for_sale-14512094-12978-1.html,House,22500000,Al Rehman Garden,"Al Rehman Garden, Lahore, Punjab",6,10.0,For Sale,4
https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_2_bed_room_apartment_for_rent_with_lift-17342054-6674-4.html,Flat,45000,DHA Defence,"DHA Defence, Karachi, Sindh",2,4.4,For Rent,2
https://www.zameen.com/Property/d_h_a_dha_phase_6_defence_phase_6_bungalow_for_rent_2_4_bedrooms_tiles_flooring_american_kitchen-14346404-1483-4.html,House,425000,DHA Defence,"DHA Defence, Karachi, Sindh",6,20.0,For Rent,6
https://www.zameen.com/Property/islamabad_burma_town_1_kanal_house_for_rent__neat_clean_family-10759716-1407-4.html,House,80000,Burma Town,"Burma Town, Islamabad, Islamabad Capital",3,20.0,For Rent,4
https://www.zameen.com/Property/d_h_a_dha_phase_4_dha_defence_phase_4_300_yards_portion_for_rent-15373920-1481-4.html,Upper Portion,85000,DHA Defence,"DHA Defence, Karachi, Sindh",3,12.0,For Rent,2
https://www.zameen.com/Property/gulberg_paf_falcon_complex_the_best_house_for_living_purpose-16891048-3102-1.html,House,37500000,Gulberg,"Gulberg, Lahore, Punjab",4,14.0,For Sale,4
https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_gulbahar_block_10_marla_brand_new_luxary_house_for_sale_in_gulbahar_block_sector_c_bahria_town_lahore-17107233-1793-1.html,House,20000000,Bahria Town,"Bahria Town, Lahore, Punjab",7,10.0,For Sale,5
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_12_4_rooms_ground_floor_2_common_bath_for_rent-16830666-6696-4.html,Lower Portion,36000,Federal B Area,"Federal B Area, Karachi, Sindh",2,8.0,For Rent,2
https://www.zameen.com/Property/lahore_eden_villas_5_marla_lower_portion_at_eden_lane_villas__lahore__for_sale-14980157-10225-1.html,Lower Portion,3500000,Eden Villas,"Eden Villas, Lahore, Punjab",1,5.0,For Sale,2
https://www.zameen.com/Property/lahore_nishat_colony_10_marla_big_house_near_askri_3_and_fouji_foundation_hospital-12310199-1459-1.html,House,13000000,Nishat Colony,"Nishat Colony, Lahore, Punjab",2,10.0,For Sale,3
https://www.zameen.com/Property/e_11_e_11_2_three_bedrooms_upper_portion_in_e_11-16993878-3233-4.html,Upper Portion,90000,E-11,"E-11, Islamabad, Islamabad Capital",0,20.0,For Rent,0
https://www.zameen.com/Property/lahore_nishtar_colony_3_marla_house_for_sale-12883549-4398-1.html,House,4950000,Nishtar Colony,"Nishtar Colony, Lahore, Punjab",4,3.0,For Sale,6
https://www.zameen.com/Property/pechs_pechs_block_2_brand_new_townhouse_is_available_for_sale-16761675-6933-1.html,House,75000000,Jamshed Town,"Jamshed Town, Karachi, Sindh",6,8.0,For Sale,6
https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_jasmine_block_10_marla_brand_new_ideal_house_for_sale__very_close_to_park_in_bahria_town_lahore-17386894-1786-1.html,House,18500000,Bahria Town,"Bahria Town, Lahore, Punjab",7,10.0,For Sale,5
https://www.zameen.com/Property/lahore_gt_road_great_opportunity_for_you_to_have_the_property_of_your_choice-16732510-472-1.html,House,7600000,GT Road,"GT Road, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_portion_4_rant_chaklala_schem_3-17014973-1312-4.html,House,35000,Chaklala Scheme,"Chaklala Scheme, Rawalpindi, Punjab",3,10.0,For Rent,3
https://www.zameen.com/Property/pak_arab_housing_society_pak_arab_housing_society_phase_2_the_best_house_for_living_purpose-17435501-8247-1.html,House,9200000,Pak Arab Housing Society,"Pak Arab Housing Society, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/karachi_malir_link_to_super_highway_cozy_flat_with_a_great_shed_for_sale-16980467-10918-1.html,Flat,15000000,Malir Link To Super Highway,"Malir Link To Super Highway, Karachi, Sindh",3,8.4,For Sale,3
https://www.zameen.com/Property/karachi_gulistan_e_jauhar_most_luxurious_apartment_available_in_al_fatah_pride_gulistan_e__jauhar-16620374-232-1.html,Flat,10000000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",3,5.3,For Sale,3
https://www.zameen.com/Property/lahore_chungi_amar_sadhu_house_located_very_near_to_main_ferozepur_road-13325415-1511-1.html,House,4650000,Chungi Amar Sadhu,"Chungi Amar Sadhu, Lahore, Punjab",2,3.5,For Sale,2
https://www.zameen.com/Property/lahore_tajpura_brand_new_residential_house_for_sale-14108934-760-1.html,House,7000000,Tajpura,"Tajpura, Lahore, Punjab",2,3.0,For Sale,3
https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_nargis_block_brand_new_5_marla_new_luxury_house_for_sale_in_bahria_town_lahore-17019302-1791-1.html,House,13000000,Bahria Town,"Bahria Town, Lahore, Punjab",4,5.0,For Sale,3
https://www.zameen.com/Property/lahore_punjab_coop_housing_society_the_best_house_for_living_purpose-17326273-456-4.html,House,80000,Punjab Coop Housing Society,"Punjab Coop Housing Society, Lahore, Punjab",5,10.0,For Rent,4
https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_400_sq_yard_double_story_bunglow-17315614-9522-1.html,House,47500000,Abul Hassan Isphani Road,"Abul Hassan Isphani Road, Karachi, Sindh",3,16.0,For Sale,3
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_c_flat_is_available_on_sale-16631309-8845-1.html,Flat,6500000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,4.2,For Sale,2
https://www.zameen.com/Property/rawalpindi_dhok_kashmirian_flat_is_available_for_rent-14713719-1141-4.html,Flat,23000,Dhok Kashmirian,"Dhok Kashmirian, Rawalpindi, Punjab",2,4.0,For Rent,3
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_house_is_available_for_rent-17325303-10011-4.html,House,50000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Rent,3
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_beautiful_1_kanal_house_available_for_rent_in_bahria_town_phase_3-5688787-3036-4.html,House,115000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,20.0,For Rent,5
https://www.zameen.com/Property/dha_phase_7_dha_phase_7_block_y_residential_plot_615_is_available_for_sale-16773759-1632-1.html,House,12000000,DHA Defence,"DHA Defence, Lahore, Punjab",0,20.0,For Sale,0
https://www.zameen.com/Property/islamabad_d_12_great_opportunity_for_you_to_have_the_property_of_your_choice-17304286-160-1.html,House,18500000,D-12,"D-12, Islamabad, Islamabad Capital",0,4.0,For Sale,0
https://www.zameen.com/Property/d_h_a_dha_phase_6_spacious_apartment_for_rent_at_most_prime_location_of_dha_phase_6-15971500-1483-4.html,Flat,80000,DHA Defence,"DHA Defence, Karachi, Sindh",4,7.8,For Rent,3
https://www.zameen.com/Property/lahore_lahore_garden_housing_scheme_house_is_available_for_sale-17053202-10533-1.html,House,11500000,Lahore Garden Housing Scheme,"Lahore Garden Housing Scheme, Lahore, Punjab",4,8.0,For Sale,5
https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_house_for_rent__separate_gate_chaklala_scheme_3-17380366-1312-4.html,House,65000,Chaklala Scheme,"Chaklala Scheme, Rawalpindi, Punjab",4,20.0,For Rent,4
https://www.zameen.com/Property/scheme_33_gulshan_e_kaneez_fatima_first_floor_portion_2_bed_dd-16719118-6885-1.html,Upper Portion,6000000,Scheme 33,"Scheme 33, Karachi, Sindh",2,4.7,For Sale,2
https://www.zameen.com/Property/scheme_33_sector_17_a_punjabi_saudagar_society_brand_new_house_is_available_for_sale-17007138-9323-1.html,House,27000000,Scheme 33,"Scheme 33, Karachi, Sindh",0,9.6,For Sale,6
https://www.zameen.com/Property/karachi_scheme_33_brand_new_flat_is_available_for_sale-16213743-495-1.html,Flat,5000000,Scheme 33,"Scheme 33, Karachi, Sindh",0,3.3,For Sale,2
https://www.zameen.com/Property/samundari_road_green_valley_well_built_house_available_at_good_location-17075345-11199-1.html,House,6500000,Samundari Road,"Samundari Road, Faisalabad, Punjab",0,4.0,For Sale,0
https://www.zameen.com/Property/d_h_a_dha_phase_6_here_is_a_good_opportunity_to_live_in_a_well_built_flat-16956394-1483-1.html,Flat,24000000,DHA Defence,"DHA Defence, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/rawalpindi_dhoke_hassu_single_storey_house_is_available_for_sale-16021385-11075-1.html,House,2600000,Dhoke Hassu,"Dhoke Hassu, Rawalpindi, Punjab",0,2.0,For Sale,0
https://www.zameen.com/Property/scheme_33_al_mehran_cooperative_housing_scheme_240_yards_single_story_bungalow_for_sale-17320181-12751-1.html,House,13500000,Scheme 33,"Scheme 33, Karachi, Sindh",3,9.6,For Sale,3
https://www.zameen.com/Property/e_11_e_11_2_e_11_2_triple_storey_500_sq_yds_corner_house_on_60_ft_wide_road_for_sale-12151945-3233-1.html,House,63000000,E-11,"E-11, Islamabad, Islamabad Capital",9,20.0,For Sale,9
https://www.zameen.com/Property/lahore_lahore_medical_housing_society_here_is_a_good_opportunity_to_live_in_a_well_built_house-16975513-4359-1.html,House,5000000,Lahore Medical Housing Society,"Lahore Medical Housing Society, Lahore, Punjab",3,2.0,For Sale,3
https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_cc_house_is_available_for_sale-17319039-1799-1.html,House,10500000,Bahria Town,"Bahria Town, Lahore, Punjab",0,5.0,For Sale,3
https://www.zameen.com/Property/malir_malir_halt_apartment_available_for_sale-14649990-9589-1.html,Flat,6500000,Malir,"Malir, Karachi, Sindh",3,6.0,For Sale,3
https://www.zameen.com/Property/malir_model_colony_malir_the_best_opportunity_for_living_purpose-16134501-518-1.html,Upper Portion,17000000,Malir,"Malir, Karachi, Sindh",4,4.8,For Sale,4
https://www.zameen.com/Property/gulshan_e_iqbal_town_bahadurabad_apartment_is_available_for_rent-17273286-524-4.html,Flat,60000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,7.6,For Rent,3
https://www.zameen.com/Property/f_8_the_centaurus_well_furnished_apartment__is_available_for_sale-17073655-8349-1.html,Flat,45000000,F-8,"F-8, Islamabad, Islamabad Capital",3,12.4,For Sale,3
https://www.zameen.com/Property/dha_phase_2_sector_c_defence_tower_apartment_for_sale_in_defence_tower_i-17274611-8231-1.html,Flat,2700000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",1,2.8,For Sale,1
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_rafi_block_65_marla_house_for_rent_bahria_town_phase_8_rafi_block_rwp-17198589-3071-4.html,House,35000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,6.0,For Rent,4
https://www.zameen.com/Property/model_town_model_town_block_l_brand_new_double_storey_house_is_available_for_sale-17371396-4037-1.html,House,25000000,Model Town,"Model Town, Lahore, Punjab",0,10.0,For Sale,5
https://www.zameen.com/Property/rawalpindi_farooq_e_azam_road_a_beautifully_built_flat_for_rent-16860861-8130-4.html,Flat,24500,Farooq-e-Azam Road,"Farooq-e-Azam Road, Rawalpindi, Punjab",2,3.6,For Rent,2
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_200_square_yard_luxuria_villa_in_precinct_10-17000830-10018-1.html,House,14400000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_10_a_gulshan_e_iqbal_block_10_a_opp_aladin_park_akber_paradise_3_bed_1st_floor_flat_for_rent-15545068-8894-4.html,Flat,35000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,5.3,For Rent,3
https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_cc_a_beautifully_built_house_for_sale-17023294-1799-1.html,House,12000000,Bahria Town,"Bahria Town, Lahore, Punjab",3,5.0,For Sale,3
https://www.zameen.com/Property/i_8_i_8_3_the_best_portion_for_living_purpose-17407369-3443-4.html,Upper Portion,55000,I-8,"I-8, Islamabad, Islamabad Capital",3,10.0,For Rent,3
https://www.zameen.com/Property/askari_askari_8_well_built_house_available_on_good_location-16643276-8223-1.html,House,22500000,Askari,"Askari, Lahore, Punjab",3,10.0,For Sale,3
https://www.zameen.com/Property/bahria_town_bahria_town_sector_b_facing_park_10_house_takbeer_block_bahria_town_lahore-17042725-1772-1.html,House,17500000,Bahria Town,"Bahria Town, Lahore, Punjab",5,10.0,For Sale,5
https://www.zameen.com/Property/dha_phase_8_creek_vista_creek_vistas_3beded_for_rent-17196855-9058-4.html,Flat,170000,DHA Defence,"DHA Defence, Karachi, Sindh",0,14.4,For Rent,0
https://www.zameen.com/Property/lahore_gulshan_e_lahore_1_kanal_house_for_sale-14908750-498-1.html,House,34000000,Gulshan-e-Lahore,"Gulshan-e-Lahore, Lahore, Punjab",8,20.0,For Sale,7
https://www.zameen.com/Property/islamabad_pakistan_town_10_marla_corner_house_for_sale-16936001-1378-1.html,House,14500000,Pakistan Town,"Pakistan Town, Islamabad, Islamabad Capital",5,10.0,For Sale,5
https://www.zameen.com/Property/lahore_fateh_garh_the_best_portion_available_for_living_purpose-17305035-1023-4.html,Upper Portion,9000,Fateh Garh,"Fateh Garh, Lahore, Punjab",1,2.0,For Rent,1
https://www.zameen.com/Property/islamabad_pakistan_town_portion_is_available_for_rent_in_ph_1-17460510-1378-4.html,Lower Portion,35000,Pakistan Town,"Pakistan Town, Islamabad, Islamabad Capital",0,12.0,For Rent,3
https://www.zameen.com/Property/lahore_bahria_orchard_well_built_house_available_on_good_location-16789011-1474-1.html,House,19300000,Bahria Orchard,"Bahria Orchard, Lahore, Punjab",4,20.0,For Sale,4
https://www.zameen.com/Property/karachi_north_karachi_flat_for_sale__in_north_karachi-11259174-282-1.html,Flat,4000000,North Karachi,"North Karachi, Karachi, Sindh",2,3.1,For Sale,3
https://www.zameen.com/Property/islamabad_g_10_brand_new_6_marla_house_in_g_10_islamabad-17029563-167-1.html,House,25000000,G-10,"G-10, Islamabad, Islamabad Capital",4,5.0,For Sale,4
https://www.zameen.com/Property/f_8_the_centaurus_the_centaurus_fully_furnished_2_bedrooms_with_servant_quarter_available_for_rent-9451240-8349-4.html,Flat,200000,F-8,"F-8, Islamabad, Islamabad Capital",3,9.0,For Rent,2
https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_10_marla_upper_portion_is_available_for_rent-16360818-4307-4.html,Upper Portion,35000,Wapda Town,"Wapda Town, Lahore, Punjab",3,10.0,For Rent,3
https://www.zameen.com/Property/lahore_jubilee_town_5_marla_brand_new_house-13789978-766-1.html,House,10000000,Jubilee Town,"Jubilee Town, Lahore, Punjab",6,5.0,For Sale,7
https://www.zameen.com/Property/i_10_i_10_4_ground_portion_available_for_rent-17053221-3423-4.html,Lower Portion,40000,I-10,"I-10, Islamabad, Islamabad Capital",2,7.0,For Rent,2
https://www.zameen.com/Property/faisalabad_millat_road_a_beautifully_built_house_for_sale_at_kiran_valley-17276311-4992-1.html,House,5500000,Millat Road,"Millat Road, Faisalabad, Punjab",0,3.0,For Sale,0
https://www.zameen.com/Property/rawalpindi_ghauri_town_upper_portion_for_rent-9924785-1339-4.html,Upper Portion,18000,Ghauri Town,"Ghauri Town, Rawalpindi, Punjab",0,5.0,For Rent,0
https://www.zameen.com/Property/faisalabad_al_fayaz_colony_upper_portion_is_available_for_rent-17111634-8833-4.html,Upper Portion,15000,Al Fayaz Colony,"Al Fayaz Colony, Faisalabad, Punjab",0,4.0,For Rent,0
https://www.zameen.com/Property/lahore_bahria_town_6_marla_corner_house_aa_block_bahria_town_lahore-17099683-509-1.html,House,13000000,Bahria Town,"Bahria Town, Lahore, Punjab",4,6.0,For Sale,4
https://www.zameen.com/Property/d_h_a_dha_phase_6_apartment_for__sale_mini_bukhari-13250730-1483-1.html,Flat,12500000,DHA Defence,"DHA Defence, Karachi, Sindh",3,4.9,For Sale,3
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_23_marla_corner_upper_portion_for_rent-17260608-3035-4.html,Upper Portion,60000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",3,24.0,For Rent,3
https://www.zameen.com/Property/peoples_colony_no_2_sarfraz_colony_house_is_available_for_sale-14847294-647-1.html,House,12500000,Peoples Colony No 2,"Peoples Colony No 2, Faisalabad, Punjab",0,11.0,For Sale,0
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_1st_floor_is_available_for_rent-17061871-3046-4.html,Upper Portion,35000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,10.0,For Rent,2
https://www.zameen.com/Property/rawalpindi_airport_housing_society_house_is_available_for_sale-17125248-426-1.html,House,11500000,Airport Housing Society,"Airport Housing Society, Rawalpindi, Punjab",0,5.0,For Sale,0
https://www.zameen.com/Property/dha_defence_dha_phase_3_dha_phase_3_reasonable_price_10_marla_house_available_for_rent-17257522-1454-4.html,House,70000,DHA Defence,"DHA Defence, Lahore, Punjab",5,10.0,For Rent,4
https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_6_bedroom_double_portion_11_marla-16324797-438-1.html,House,16000000,Gulraiz Housing Scheme,"Gulraiz Housing Scheme, Rawalpindi, Punjab",6,11.0,For Sale,6
https://www.zameen.com/Property/karachi_delhi_colony_flat_for_sale_in_dheli_colony-9196841-6669-1.html,Flat,5500000,Delhi Colony,"Delhi Colony, Karachi, Sindh",0,4.0,For Sale,3
https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_built_house-17304511-160-1.html,House,35000000,D-12,"D-12, Islamabad, Islamabad Capital",0,8.0,For Sale,0
https://www.zameen.com/Property/gulistan_e_jauhar_fatima_golf_residency_fatima_golf_apartments_for_sale_30_lakhs_few_installments_and_loan-8220896-11050-1.html,Flat,3000000,Gulistan-e-Jauhar,"Gulistan-e-Jauhar, Karachi, Sindh",2,5.6,For Sale,3
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_5_marla_brand_new_house_for_sale-15637005-3048-1.html,House,10500000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",4,5.0,For Sale,3
https://www.zameen.com/Property/karachi_liaquatabad_the_best_portion_for_living_purpose-17039226-681-1.html,Upper Portion,5600000,Liaquatabad,"Liaquatabad, Karachi, Sindh",2,3.6,For Sale,2
https://www.zameen.com/Property/cbr_town_phase_1_cbr_town_phase_1_block_c_7_marla_double_storey_house_for_sale-13923497-3149-1.html,House,15000000,CBR Town,"CBR Town, Islamabad, Islamabad Capital",6,7.0,For Sale,5
